"year","sem","time","post","Comune_ISTAT","Comune_amm","Comune_descrizione","Fascia","Zona","LinkZona","zone_key","price_mid","Compr_min","Compr_max","CODCOM","CODZONA","cx","cy","dist_cortina_km","dist_bin","log_price"
2023,1,2023,1,5025036,"G404","PEDAVENA","R","R1","BL00002164","G404_R1",795,750,840,"G404","R1",720775.855306438,5102965.83647844,59.2854402926966,"40-60 km",6.67834211465433
2023,1,2023,1,5025037,"G442","PERAROLO DI CADORE","B","B1","BL00000741","G442_B1",775,700,850,"G442","B1",758050.460657421,5143660.66143018,23.4440036333138,"20-40 km",6.65286302935335
2023,1,2023,1,5025037,"G442","PERAROLO DI CADORE","B","B2","BL00000742","G442_B2",925,850,1000,"G442","B2",758925.050011108,5143248.58724,24.377096460455,"20-40 km",6.82979373751242
2023,1,2023,1,5025037,"G442","PERAROLO DI CADORE","R","R1","BL00002068","G442_R1",640,570,710,"G442","R1",759406.388439151,5139831.70224527,27.0445691939498,"20-40 km",6.46146817635372
2023,1,2023,1,5025039,"G642","PIEVE DI CADORE","B","B1","BL00000786","G642_B1",1350,1200,1500,"G642","B1",758408.544971828,5146686.15599783,21.8884988828947,"20-40 km",7.20785987143248
2023,1,2023,1,5025039,"G642","PIEVE DI CADORE","D","D3","BL00002207","G642_D3",1125,1050,1200,"G642","D3",758620.95610541,5147054.96650697,21.8618883472166,"20-40 km",7.02553831463852
2023,1,2023,1,5025039,"G642","PIEVE DI CADORE","R","R1","BL00002206","G642_R1",950,800,1100,"G642","R1",759988.043576449,5145742.61480036,23.7256673771951,"20-40 km",6.85646198459459
2023,1,2023,1,5025043,"H327","RIVAMONTE AGORDINO","B","B1","BL00000835","H327_B1",850,750,950,"H327","B1",733050.508845952,5126509.37961153,33.2375982085528,"20-40 km",6.74523634948436
2023,1,2023,1,5025043,"H327","RIVAMONTE AGORDINO","E","E1","BL00000837","H327_E1",785,700,870,"H327","E1",733648.890819064,5126938.95918533,32.6918427638493,"20-40 km",6.66568371778241
2023,1,2023,1,5025043,"H327","RIVAMONTE AGORDINO","R","R1","BL00002143","H327_R1",635,550,720,"H327","R1",734260.134850667,5125371.40798529,34.1151588886289,"20-40 km",6.45362499889269
2023,1,2023,1,5025044,"H379","ROCCA PIETORE","B","B1","BL00000851","H379_B1",1500,1400,1600,"H379","B1",728007.850123023,5146309.43530529,17.6183495110471,"0-20 km",7.3132203870903
2023,1,2023,1,5025044,"H379","ROCCA PIETORE","E","E1","BL00000853","H379_E1",1400,1300,1500,"H379","E1",731395.83293434,5143384.60298275,17.9231618725287,"0-20 km",7.24422751560335
2023,1,2023,1,5025044,"H379","ROCCA PIETORE","R","R1","BL00002142","H379_R1",1200,1100,1300,"H379","R1",725117.620473643,5145944.52689852,19.9763244224611,"0-20 km",7.09007683577609
2023,1,2023,1,5025045,"H938","SAN GREGORIO NELLE ALPI","B","B1","BL00000867","H938_B1",825,750,900,"H938","B1",733862.64796986,5109663.29482212,49.7040013964665,"40-60 km",6.71538338633468
2023,1,2023,1,5025045,"H938","SAN GREGORIO NELLE ALPI","E","E1","BL00000869","H938_E1",775,700,850,"H938","E1",736400.93092873,5111085.70719179,48.0225318592111,"40-60 km",6.65286302935335
2023,1,2023,1,5025045,"H938","SAN GREGORIO NELLE ALPI","R","R1","BL00002240","H938_R1",640,530,750,"H938","R1",733985.564446584,5112079.05159947,47.2929730920412,"40-60 km",6.46146817635372
2023,1,2023,1,5025046,"I063","SAN NICOLO` DI COMELICO","B","B1","BL00000883","I063_B1",1100,1000,1200,"I063","B1",770158.270805786,5164659.24054411,30.4193152505611,"20-40 km",7.00306545878646
2023,1,2023,1,5025046,"I063","SAN NICOLO` DI COMELICO","E","E1","BL00000885","I063_E1",900,800,1000,"I063","E1",770678.030137842,5165427.31323606,31.0809060760927,"20-40 km",6.80239476332431
2023,1,2023,1,5025046,"I063","SAN NICOLO` DI COMELICO","R","R1","BL00002148","I063_R1",655,570,740,"I063","R1",771486.265763794,5168690.10552867,32.691280155167,"20-40 km",6.48463523563525
2023,1,2023,1,5025047,"I088","SAN PIETRO DI CADORE","B","B1","BL00000899","I088_B1",1225,1150,1300,"I088","B1",775292.746718036,5163999.35756705,35.3755007767864,"20-40 km",7.11069612297883
2023,1,2023,1,5025047,"I088","SAN PIETRO DI CADORE","E","E1","BL00000901","I088_E1",1005,960,1050,"I088","E1",773890.017337372,5164752.56765134,34.1077195701427,"20-40 km",6.91274282049318
2023,1,2023,1,5025047,"I088","SAN PIETRO DI CADORE","R","R1","BL00002150","I088_R1",815,780,850,"I088","R1",775918.312621623,5169130.90415366,37.0643300398418,"20-40 km",6.70318811324086
2023,1,2023,1,5025048,"I206","SANTA GIUSTINA","B","B1","BL00000915","I206_B1",1025,900,1150,"I206","B1",735125.729529302,5107753.31452135,51.4567804659795,"40-60 km",6.93244789157251
2023,1,2023,1,5025048,"I206","SANTA GIUSTINA","D","D1","BL00000916","I206_D1",870,800,940,"I206","D1",734537.023769557,5106995.98599464,52.2717486895023,"40-60 km",6.76849321164863
2023,1,2023,1,5025048,"I206","SANTA GIUSTINA","E","E1","BL00000917","I206_E1",925,850,1000,"I206","E1",736893.224542196,5110123.88844204,48.9447509836142,"40-60 km",6.82979373751242
2023,1,2023,1,5025048,"I206","SANTA GIUSTINA","R","R1","BL00002165","I206_R1",875,800,950,"I206","R1",734340.660670145,5108981.97746312,50.321045736852,"40-60 km",6.77422388635761
2023,1,2023,1,5025049,"I347","SAN TOMASO AGORDINO","B","B1","BL00000947","I347_B1",1050,950,1150,"I347","B1",728706.983515982,5140618.21370163,21.6800016638738,"20-40 km",6.95654544315157
2023,1,2023,1,5025049,"I347","SAN TOMASO AGORDINO","E","E1","BL00000949","I347_E1",900,800,1000,"I347","E1",729485.863887188,5140661.92371435,21.2367960529004,"20-40 km",6.80239476332431
2023,1,2023,1,5025049,"I347","SAN TOMASO AGORDINO","R","R1","BL00002161","I347_R1",675,600,750,"I347","R1",728678.30262038,5141286.44027554,21.1336749763532,"20-40 km",6.51471269087253
2023,1,2023,1,5025051,"I392","SAN VITO DI CADORE","B","B1","BL00000963","I392_B1",3400,2900,3900,"I392","B1",746147.885949478,5150314.61212077,10.4419527334858,"0-20 km",8.13153071060425
2023,1,2023,1,5025051,"I392","SAN VITO DI CADORE","R","R1","BL00002152","I392_R1",2750,2500,3000,"I392","R1",744104.497400647,5151579.60071011,8.30514609421697,"0-20 km",7.91935619066062
2023,1,2023,1,5025054,"I592","SELVA DI CADORE","B","B1","BL00001011","I592_B1",1825,1650,2000,"I592","B1",734580.128352705,5148123.44332706,12.2361859191882,"0-20 km",7.50933526601659
2023,1,2023,1,5025054,"I592","SELVA DI CADORE","R","R1","BL00002122","I592_R1",1275,1150,1400,"I592","R1",735351.643957465,5148306.48455359,11.7300948595096,"0-20 km",7.15070145759253
2023,1,2023,1,5025055,"I626","SEREN DEL GRAPPA","B","B1","BL00001027","I626_B1",800,700,900,"I626","B1",721026.199801565,5097603.26083211,64.2983012387744,"60-80 km",6.68461172766793
2023,1,2023,1,5025055,"I626","SEREN DEL GRAPPA","R","R1","BL00002105","I626_R1",720,650,790,"I626","R1",719611.322612536,5092488.64287264,69.6021444189936,"60-80 km",6.5792512120101
2023,1,2023,1,5025058,"I673","SOVRAMONTE","B","B1","BL00001046","I673_B1",675,600,750,"I673","B1",714794.64192601,5103771.38452724,60.7807311334536,"60-80 km",6.51471269087253
2023,1,2023,1,5025058,"I673","SOVRAMONTE","E","E1","BL00001048","I673_E1",620,550,690,"I673","E1",717990.924803943,5105261.71763443,58.1321712623337,"40-60 km",6.42971947803914
2023,1,2023,1,5025058,"I673","SOVRAMONTE","E","E2","BL00001049","I673_E2",900,850,950,"I673","E2",718937.555507566,5105111.59340345,57.9153741737121,"40-60 km",6.80239476332431
2023,1,2023,1,5025058,"I673","SOVRAMONTE","R","R1","BL00002144","I673_R1",540,450,630,"I673","R1",716794.918410768,5105760.5680292,58.1444442735296,"40-60 km",6.29156913955832
2023,1,2023,1,5025056,"I866","SOSPIROLO","B","B1","BL00001063","I866_B1",775,700,850,"I866","B1",737165.931352568,5114078.62930726,44.980619081375,"40-60 km",6.65286302935335
2023,1,2023,1,5025056,"I866","SOSPIROLO","D","D1","BL00001064","I866_D1",725,650,800,"I866","D1",737783.665932908,5113852.39134625,45.1679785011609,"40-60 km",6.58617165485467
2023,1,2023,1,5025056,"I866","SOSPIROLO","R","R1","BL00002120","I866_R1",615,500,730,"I866","R1",736177.383462263,5117601.15054839,41.5531760386076,"40-60 km",6.42162226780652
2023,1,2023,1,5025057,"I876","SOVERZENE","B","B1","BL00001079","I876_B1",775,700,850,"I876","B1",754644.686816403,5122125.98435909,39.5281507289703,"20-40 km",6.65286302935335
2023,1,2023,1,5025057,"I876","SOVERZENE","R","R1","BL00002103","I876_R1",625,550,700,"I876","R1",757261.462778721,5122716.19970536,40.0172829214991,"40-60 km",6.4377516497364
2023,1,2023,1,5025059,"L030","TAIBON AGORDINO","B","B1","BL00001095","L030_B1",950,850,1050,"L030","B1",731820.040522642,5131735.0900445,28.5006071157268,"20-40 km",6.85646198459459
2023,1,2023,1,5025059,"L030","TAIBON AGORDINO","E","E1","BL00001097","L030_E1",800,700,900,"L030","E1",731542.1667715,5133610.84479111,26.804464542639,"20-40 km",6.68461172766793
2023,1,2023,1,5025059,"L030","TAIBON AGORDINO","R","R1","BL00002102","L030_R1",645,550,740,"L030","R1",728658.015781937,5132738.81510141,28.6731876473084,"20-40 km",6.46925031679577
2023,1,2023,1,5025060,"L040","TAMBRE","B","B1","BL00001114","L040_B1",900,800,1000,"L040","B1",764304.075083867,5114091.82694092,50.8878227739385,"40-60 km",6.80239476332431
2023,1,2023,1,5025060,"L040","TAMBRE","E","E1","BL00001116","L040_E1",825,750,900,"L040","E1",762654.194682279,5113001.17585463,51.1082990574108,"40-60 km",6.71538338633468
2023,1,2023,1,5025060,"L040","TAMBRE","E","E2","BL00001117","L040_E2",1000,900,1100,"L040","E2",764862.807180507,5113008.28729755,52.106792337652,"40-60 km",6.90775527898214
2023,1,2023,1,5025060,"L040","TAMBRE","E","E3","BL00002281","L040_E3",825,750,900,"L040","E3",763663.358862128,5115994.61975056,48.9090852957061,"40-60 km",6.71538338633468
2023,1,2023,1,5025060,"L040","TAMBRE","R","R1","BL00002073","L040_R1",760,650,870,"L040","R1",765786.894158137,5112424.92305794,53.0598702342066,"40-60 km",6.63331843328038
2023,1,2023,1,5025062,"L584","VALLADA AGORDINA","B","B1","BL00001147","L584_B1",1050,950,1150,"L584","B1",725462.96880443,5139271.72398298,24.6335394096908,"20-40 km",6.95654544315157
2023,1,2023,1,5025062,"L584","VALLADA AGORDINA","E","E1","BL00001149","L584_E1",825,750,900,"L584","E1",726444.467854149,5138787.56726198,24.4536443338188,"20-40 km",6.71538338633468
2023,1,2023,1,5025062,"L584","VALLADA AGORDINA","R","R1","BL00002072","L584_R1",800,700,900,"L584","R1",725636.918820114,5140097.77752025,23.87166536878,"20-40 km",6.68461172766793
2023,1,2023,1,5025063,"L590","VALLE DI CADORE","B","B1","BL00001163","L590_B1",1250,1150,1350,"L590","B1",756269.124532002,5145857.85029082,20.6667846757194,"20-40 km",7.13089883029635
2023,1,2023,1,5025063,"L590","VALLE DI CADORE","E","E1","BL00001165","L590_E1",1200,1050,1350,"L590","E1",753666.656031476,5144972.00236478,19.3557507486344,"0-20 km",7.09007683577609
2023,1,2023,1,5025063,"L590","VALLE DI CADORE","R","R1","BL00002166","L590_R1",1075,950,1200,"L590","R1",753917.749551494,5144126.54839966,20.1440743836928,"20-40 km",6.98007594056176
2023,1,2023,1,5025065,"L890","VIGO DI CADORE","B","B1","BL00001199","L890_B1",1225,1150,1300,"L890","B1",766818.051331153,5155088.73487747,26.818411172874,"20-40 km",7.11069612297883
2023,1,2023,1,5025065,"L890","VIGO DI CADORE","E","E1","BL00001201","L890_E1",970,890,1050,"L890","E1",765441.476070655,5154276.71667121,25.592758816996,"20-40 km",6.87729607149743
2023,1,2023,1,5025065,"L890","VIGO DI CADORE","R","R1","BL00002157","L890_R1",925,800,1050,"L890","R1",772932.875318687,5155187.06281096,32.8698695720319,"20-40 km",6.82979373751242
2023,1,2023,1,5025066,"M108","VODO DI CADORE","B","B1","BL00001218","M108_B1",1600,1400,1800,"M108","B1",749411.275395685,5145685.26405011,16.1053811314204,"0-20 km",7.37775890822787
2023,1,2023,1,5025066,"M108","VODO DI CADORE","E","E1","BL00002156","M108_E1",1500,1300,1700,"M108","E1",750820.70996576,5145386.80303673,17.1790471990555,"0-20 km",7.3132203870903
2023,1,2023,1,5025066,"M108","VODO DI CADORE","R","R1","BL00002155","M108_R1",1050,900,1200,"M108","R1",746915.338954142,5145061.2207037,15.3939549677905,"0-20 km",6.95654544315157
2023,1,2023,1,5025067,"M124","VOLTAGO AGORDINO","B","B1","BL00001235","M124_B1",900,800,1000,"M124","B1",731609.877585474,5128682.97939109,31.4854570756763,"20-40 km",6.80239476332431
2023,1,2023,1,5025067,"M124","VOLTAGO AGORDINO","E","E1","BL00002008","M124_E1",675,600,750,"M124","E1",729896.207457942,5126460.47806936,34.1096206353252,"20-40 km",6.51471269087253
2023,1,2023,1,5025067,"M124","VOLTAGO AGORDINO","R","R1","BL00002063","M124_R1",660,600,720,"M124","R1",729497.650200767,5127300.36314717,33.4369514528851,"20-40 km",6.49223983502047
2023,1,2023,1,5025069,"M189","ZOPPE` DI CADORE","B","B1","BL00001251","M189_B1",925,850,1000,"M189","B1",744012.624618365,5141812.45782507,17.5408219843138,"0-20 km",6.82979373751242
2023,1,2023,1,5025069,"M189","ZOPPE` DI CADORE","R","R1","BL00002060","M189_R1",625,550,700,"M189","R1",744410.819198455,5142104.94535216,17.3456597591424,"0-20 km",6.4377516497364
2023,1,2023,1,5025071,"M342","LONGARONE","B","B1","BL00002320","M342_B1",900,800,1000,"M342","B1",754430.907115101,5129287.04146967,32.8670294930363,"20-40 km",6.80239476332431
2023,1,2023,1,5025071,"M342","LONGARONE","B","B2","BL00002325","M342_B2",725,650,800,"M342","B2",754745.891833041,5130966.75226386,31.5027359650798,"20-40 km",6.58617165485467
2023,1,2023,1,5025071,"M342","LONGARONE","E","E1","BL00002321","M342_E1",800,700,900,"M342","E1",752602.802790228,5128724.73791341,32.6422906805736,"20-40 km",6.68461172766793
2023,1,2023,1,5025071,"M342","LONGARONE","E","E3","BL00002323","M342_E3",800,700,900,"M342","E3",754663.22943136,5126210.21624991,35.7614579479813,"20-40 km",6.68461172766793
2023,1,2023,1,5025071,"M342","LONGARONE","E","E4","BL00002326","M342_E4",630,570,690,"M342","E4",755012.948537688,5129749.16217495,32.7085712729502,"20-40 km",6.44571981938558
2023,1,2023,1,5025071,"M342","LONGARONE","E","E5","BL00002328","M342_E5",630,570,690,"M342","E5",754442.016043305,5131780.78797857,30.6402396982321,"20-40 km",6.44571981938558
2023,1,2023,1,5025071,"M342","LONGARONE","E","E6","BL00002329","M342_E6",630,570,690,"M342","E6",753927.402233643,5130553.99077493,31.5068730832102,"20-40 km",6.44571981938558
2023,1,2023,1,5025071,"M342","LONGARONE","R","R1","BL00002324","M342_R1",750,650,850,"M342","R1",749925.312448415,5128062.39174635,32.3600909019451,"20-40 km",6.62007320653036
2023,1,2023,1,5025071,"M342","LONGARONE","R","R2","BL00002327","M342_R2",565,480,650,"M342","R2",754177.864802655,5131444.89899174,30.8184566592038,"20-40 km",6.33682573114644
2023,1,2023,1,5025073,"M374","VAL DI ZOLDO","B","B1","BL00002382","M374_B1",1300,1200,1400,"M374","B1",744605.253529883,5137734.19463674,21.6537039396742,"20-40 km",7.17011954344963
2023,1,2023,1,5025073,"M374","VAL DI ZOLDO","B","B2","BL00002381","M374_B2",2050,1900,2200,"M374","B2",738755.368902668,5142187.18448189,16.8333098538449,"0-20 km",7.62559507213245
2023,1,2023,1,5025073,"M374","VAL DI ZOLDO","D","D1","BL00002403","M374_D1",975,900,1050,"M374","D1",745492.382180011,5138998.92550353,20.6222406329602,"20-40 km",6.88243747099785
2023,1,2023,1,5025073,"M374","VAL DI ZOLDO","E","E1","BL00002404","M374_E1",1700,1550,1850,"M374","E1",740736.129763577,5141124.96097909,17.8322668087637,"0-20 km",7.43838353004431
2023,1,2023,1,5025073,"M374","VAL DI ZOLDO","E","E2","BL00002405","M374_E2",975,900,1050,"M374","E2",741827.725386362,5138254.20117935,20.7550164513765,"20-40 km",6.88243747099785
2023,1,2023,1,5025073,"M374","VAL DI ZOLDO","E","E3","BL00002400","M374_E3",975,900,1050,"M374","E3",743191.469565712,5137139.79650212,22.0051327071908,"20-40 km",6.88243747099785
2023,1,2023,1,5025073,"M374","VAL DI ZOLDO","R","R1","BL00002401","M374_R1",1175,1050,1300,"M374","R1",738760.992246012,5140269.73872702,18.7432297408282,"0-20 km",7.06902342657826
2023,1,2023,1,5025073,"M374","VAL DI ZOLDO","R","R2","BL00002402","M374_R2",735,650,820,"M374","R2",745421.84396883,5136284.57665317,23.2428449053605,"20-40 km",6.59987049921284
2023,1,2023,1,5025074,"M421","BORGO VALBELLUNA","B","B1","BL00002520","M421_B1",950,850,1050,"M421","B1",738168.09328026,5105622.28395037,53.3708621664537,"40-60 km",6.85646198459459
2023,1,2023,1,5025074,"M421","BORGO VALBELLUNA","B","B2","BL00002580","M421_B2",875,800,950,"M421","B2",733686.22634522,5103437.24823405,55.9042606092102,"40-60 km",6.77422388635761
2023,1,2023,1,5025074,"M421","BORGO VALBELLUNA","B","B3","BL00002600","M421_B3",1000,900,1100,"M421","B3",742583.016109161,5106672.01182446,52.3300966662797,"40-60 km",6.90775527898214
2023,1,2023,1,5025074,"M421","BORGO VALBELLUNA","D","D1","BL00002521","M421_D1",875,700,1050,"M421","D1",740004.900274937,5106403.04766304,52.549042941632,"40-60 km",6.77422388635761
2023,1,2023,1,5025074,"M421","BORGO VALBELLUNA","D","D2","BL00002581","M421_D2",850,750,950,"M421","D2",732302.866408037,5102466.58382214,57.0451969221714,"40-60 km",6.74523634948436
2023,1,2023,1,5025074,"M421","BORGO VALBELLUNA","D","D3","BL00002601","M421_D3",900,800,1000,"M421","D3",742681.999913314,5107569.55775133,51.4379647141851,"40-60 km",6.80239476332431
2023,1,2023,1,5025074,"M421","BORGO VALBELLUNA","E","E1","BL00002540","M421_E1",875,700,1050,"M421","E1",736931.763996176,5103844.20891098,55.2087442762782,"40-60 km",6.77422388635761
2023,1,2023,1,5025074,"M421","BORGO VALBELLUNA","E","E2","BL00002541","M421_E2",875,700,1050,"M421","E2",739969.337895148,5103494.48400951,55.4577563695279,"40-60 km",6.77422388635761
2023,1,2023,1,5025074,"M421","BORGO VALBELLUNA","E","E3","BL00002542","M421_E3",875,700,1050,"M421","E3",741195.520270058,5104851.10529851,54.1080274663266,"40-60 km",6.77422388635761
2023,1,2023,1,5025074,"M421","BORGO VALBELLUNA","R","R1","BL00002560","M421_R1",765,630,900,"M421","R1",739527.075662987,5101641.08734491,57.3152229838202,"40-60 km",6.63987583382654
2023,2,2023.5,1,5025006,"A757","BELLUNO","B","B1","BL00000030","A757_B1",1175,1050,1300,"A757","B1",748171.065299043,5115203.81051484,44.453682167,"40-60 km",7.06902342657826
2023,2,2023.5,1,5025006,"A757","BELLUNO","B","B2","BL00001762","A757_B2",1100,850,1350,"A757","B2",748537.189110619,5114409.08940934,45.3013075229609,"40-60 km",7.00306545878646
2023,2,2023.5,1,5025006,"A757","BELLUNO","E","E2","BL00000034","A757_E2",1050,950,1150,"A757","E2",753765.645798968,5109902.07844082,50.8695970499455,"40-60 km",6.95654544315157
2023,2,2023.5,1,5025001,"A083","AGORDO","B","B2","BL00001760","A083_B2",1500,1400,1600,"A083","B2",733948.823743866,5129800.32212597,29.8304932784096,"20-40 km",7.3132203870903
2023,2,2023.5,1,5025001,"A083","AGORDO","E","E1","BL00000062","A083_E1",1025,950,1100,"A083","E1",733008.658478463,5129749.16889877,30.0936956665905,"20-40 km",6.93244789157251
2023,2,2023.5,1,5025003,"A206","ALLEGHE","B","B1","BL00000093","A206_B1",1950,1750,2150,"A206","B1",732141.811507054,5143589.07656054,17.3844280481503,"0-20 km",7.57558465155779
2023,2,2023.5,1,5025003,"A206","ALLEGHE","E","E1","BL00000095","A206_E1",1600,1500,1700,"A206","E1",730102.524525377,5147110.21642548,15.6134257096242,"0-20 km",7.37775890822787
2023,2,2023.5,1,5025003,"A206","ALLEGHE","R","R1","BL00002069","A206_R1",1500,1400,1600,"A206","R1",733465.333195551,5143406.14578466,16.9730313831197,"0-20 km",7.3132203870903
2023,2,2023.5,1,5025016,"A266","CORTINA D`AMPEZZO","B","B1","BL00000119","A266_B1",9950,9200,10700,"A266","B1",740690.435960326,5158752.30100922,0.456828168431743,"0-20 km",9.20532783015264
2023,2,2023.5,1,5025016,"A266","CORTINA D`AMPEZZO","B","B2","BL00001763","A266_B2",13000,12200,13800,"A266","B2",740623.210525873,5158410.74693871,0.64076260239875,"0-20 km",9.47270463644367
2023,2,2023.5,1,5025016,"A266","CORTINA D`AMPEZZO","D","D1","BL00000121","A266_D1",7000,5600,8400,"A266","D1",740456.211632934,5157958.270011,1.00874498528016,"0-20 km",8.85366542803745
2023,2,2023.5,1,5025016,"A266","CORTINA D`AMPEZZO","R","R1","BL00002167","A266_R1",7000,5600,8400,"A266","R1",739347.200813298,5160684.17946488,1.96757635077921,"0-20 km",8.85366542803745
2023,2,2023.5,1,5025004,"A443","ARSIE`","B","B1","BL00000136","A443_B1",670,600,740,"A443","B1",713595.038518385,5095637.18076855,68.707605389085,"60-80 km",6.50727771238501
2023,2,2023.5,1,5025004,"A443","ARSIE`","E","E1","BL00000138","A443_E1",720,640,800,"A443","E1",713357.040245544,5096908.05435176,67.6326823991312,"60-80 km",6.5792512120101
2023,2,2023.5,1,5025004,"A443","ARSIE`","E","E4","BL00002003","A443_E4",675,610,740,"A443","E4",713229.4932829,5092573.71179283,71.6776410246078,"60-80 km",6.51471269087253
2023,2,2023.5,1,5025004,"A443","ARSIE`","R","R1","BL00002071","A443_R1",590,530,650,"A443","R1",712498.053803318,5095174.18403436,69.5652620640665,"60-80 km",6.38012253689976
2023,2,2023.5,1,5025005,"A501","AURONZO DI CADORE","B","B1","BL00000167","A501_B1",1850,1450,2250,"A501","B1",763426.182622978,5161369.25595188,23.2728588534434,"20-40 km",7.52294091807237
2023,2,2023.5,1,5025005,"A501","AURONZO DI CADORE","B","B2","BL00001761","A501_B2",1925,1800,2050,"A501","B2",763488.656815952,5161028.73925205,23.3021742712286,"20-40 km",7.56268124672188
2023,2,2023.5,1,5025005,"A501","AURONZO DI CADORE","D","D1","BL00000169","A501_D1",1425,1300,1550,"A501","D1",760320.987128962,5163211.8205089,20.4895592440304,"20-40 km",7.26192709270275
2023,2,2023.5,1,5025005,"A501","AURONZO DI CADORE","E","E2","BL00000171","A501_E2",2450,2300,2600,"A501","E2",749273.974612757,5163823.1934846,10.2293414959774,"0-20 km",7.80384330353877
2023,2,2023.5,1,5025005,"A501","AURONZO DI CADORE","E","E3","BL00002076","A501_E3",1425,1300,1550,"A501","E3",765596.156013205,5156796.41512485,25.4084401995865,"20-40 km",7.26192709270275
2023,2,2023.5,1,5025005,"A501","AURONZO DI CADORE","R","R1","BL00002075","A501_R1",1100,1050,1150,"A501","R1",755791.15312218,5162280.26402779,15.8650618606528,"0-20 km",7.00306545878646
2023,2,2023.5,1,5025007,"A982","BORCA DI CADORE","B","B1","BL00000185","A982_B1",2225,2050,2400,"A982","B1",746972.053463912,5147728.69639612,13.066825229766,"0-20 km",7.70751219460034
2023,2,2023.5,1,5025007,"A982","BORCA DI CADORE","D","D1","BL00000186","A982_D1",1825,1700,1950,"A982","D1",748583.294197139,5147062.17027101,14.5020715455753,"0-20 km",7.50933526601659
2023,2,2023.5,1,5025007,"A982","BORCA DI CADORE","R","R1","BL00002077","A982_R1",1825,1700,1950,"A982","R1",743917.391409754,5147425.10251339,12.0868072005794,"0-20 km",7.50933526601659
2023,2,2023.5,1,5025008,"B375","CALALZO DI CADORE","B","B1","BL00000201","B375_B1",1200,1100,1300,"B375","B1",759807.128374749,5149011.66133324,21.911991086629,"20-40 km",7.09007683577609
2023,2,2023.5,1,5025008,"B375","CALALZO DI CADORE","R","R1","BL00002078","B375_R1",1025,900,1150,"B375","R1",755220.865782578,5152578.63925198,16.2438663693991,"0-20 km",6.93244789157251
2023,2,2023.5,1,5025023,"B574","CANALE D`AGORDO","B","B1","BL00000217","B574_B1",1225,1100,1350,"B574","B1",724196.313853089,5137859.75443066,26.5239088386692,"20-40 km",7.11069612297883
2023,2,2023.5,1,5025023,"B574","CANALE D`AGORDO","E","E2","BL00002260","B574_E2",1100,1000,1200,"B574","E2",723076.109977143,5139344.81457385,26.0838210399994,"20-40 km",7.00306545878646
2023,2,2023.5,1,5025023,"B574","CANALE D`AGORDO","R","R1","BL00002209","B574_R1",900,800,1000,"B574","R1",722025.595192711,5134383.14095131,30.607099573714,"20-40 km",6.80239476332431
2023,2,2023.5,1,5025040,"B662","PONTE NELLE ALPI","B","B1","BL00000237","B662_B1",1125,950,1300,"B662","B1",753096.929222859,5119441.92021122,41.5366042158817,"40-60 km",7.02553831463852
2023,2,2023.5,1,5025040,"B662","PONTE NELLE ALPI","D","D1","BL00000238","B662_D1",875,750,1000,"B662","D1",753561.45696507,5121164.18909794,40.0535641386623,"40-60 km",6.77422388635761
2023,2,2023.5,1,5025040,"B662","PONTE NELLE ALPI","E","E1","BL00000239","B662_E1",950,750,1150,"B662","E1",754992.020015231,5117169.50560103,44.2966107579938,"40-60 km",6.85646198459459
2023,2,2023.5,1,5025040,"B662","PONTE NELLE ALPI","R","R1","BL00001961","B662_R1",875,750,1000,"B662","R1",754172.305706358,5117795.70718334,43.4373747814904,"40-60 km",6.77422388635761
2023,2,2023.5,1,5025010,"C458","CENCENIGHE AGORDINO","B","B1","BL00000276","C458_B1",1100,1000,1200,"C458","B1",728395.613291899,5137331.79537328,24.6703742769407,"20-40 km",7.00306545878646
2023,2,2023.5,1,5025010,"C458","CENCENIGHE AGORDINO","D","D1","BL00000277","C458_D1",900,800,1000,"C458","D1",728775.774902668,5136773.58535928,24.9836867387527,"20-40 km",6.80239476332431
2023,2,2023.5,1,5025010,"C458","CENCENIGHE AGORDINO","R","R1","BL00002080","C458_R1",840,740,940,"C458","R1",728490.161232036,5136790.63434755,25.1014214553464,"20-40 km",6.73340189183736
2023,2,2023.5,1,5025072,"M375","ALPAGO","B","B1","BL00002422","M375_B1",950,900,1000,"M375","B1",759403.37177841,5113001.09931329,49.7710683708592,"40-60 km",6.85646198459459
2023,2,2023.5,1,5025072,"M375","ALPAGO","B","B2","BL00002421","M375_B2",925,850,1000,"M375","B2",759341.214832874,5114851.4691391,48.0433094378517,"40-60 km",6.82979373751242
2023,2,2023.5,1,5025072,"M375","ALPAGO","B","B3","BL00002420","M375_B3",850,800,900,"M375","B3",758815.372386523,5118091.05077428,44.8681772544609,"40-60 km",6.74523634948436
2023,2,2023.5,1,5025072,"M375","ALPAGO","D","D1","BL00002480","M375_D1",790,650,930,"M375","D1",758740.953483327,5113565.14615334,48.997384235993,"40-60 km",6.67203294546107
2023,2,2023.5,1,5025072,"M375","ALPAGO","E","E2","BL00002440","M375_E2",840,750,930,"M375","E2",763014.13707398,5112368.54393269,51.8346844361743,"40-60 km",6.73340189183736
2023,2,2023.5,1,5025072,"M375","ALPAGO","E","E3","BL00002500","M375_E3",850,750,950,"M375","E3",761266.149490868,5115478.65522479,48.273456893954,"40-60 km",6.74523634948436
2023,2,2023.5,1,5025072,"M375","ALPAGO","E","E4","BL00002460","M375_E4",775,700,850,"M375","E4",759736.085884845,5117679.85106571,45.6279138688984,"40-60 km",6.65286302935335
